Date,Open,High,Low,Close,Adj Close,Volume,pos,neg,neu
12/4/2015,666,674.780029,661.400024,672.640015,672.640015,4534800,0.333333333,0.333333333,0.333333333
12/7/2015,674.73999,675.460022,660.5,669.830017,669.830017,3732800,0.333333333,0.333333333,0.333333333
12/8/2015,663.130005,679.98999,659.789978,677.330017,677.330017,3651900,0.333333333,0.333333333,0.333333333
12/9/2015,678,679,655.679993,664.789978,664.789978,5158200,0.333333333,0.333333333,0.333333333
12/10/2015,665.590027,668.530029,659.559998,662.320007,662.320007,3440200,0,0,1
12/11/2015,651.22998,657.880005,639.619995,640.150024,640.150024,5474400,0,0,1
12/14/2015,641.75,658.590027,635.27002,657.909973,657.909973,4329700,0,0,1
12/15/2015,665.030029,671.5,657.349976,658.640015,658.640015,4753400,0.333333333,0.333333333,0.333333333
12/16/2015,663.559998,677.349976,659.320007,675.77002,675.77002,3964500,0,0,1
12/17/2015,680,682.5,670.650024,670.650024,670.650024,3681600,0,0,1
12/18/2015,668.650024,676.840027,664.130005,664.140015,664.140015,6841300,0.333333333,0,0.666666667
12/21/2015,668.5,669.900024,658.929993,664.51001,664.51001,3250900,0.153846154,0.076923077,0.769230769
12/22/2015,666.830017,668.48999,659.26001,663.150024,663.150024,2664000,0,0,1
12/23/2015,666.5,666.599976,656.630005,663.700012,663.700012,2722900,0.5,0.125,0.375
12/24/2015,663.349976,664.679993,660.599976,662.789978,662.789978,1093000,0,0.333333333,0.666666667
12/28/2015,665.559998,675.5,665.5,675.200012,675.200012,3775800,0,0,1
12/29/2015,677.97998,696.440002,677.890015,693.969971,693.969971,5735000,0.166666667,0.166666667,0.666666667
12/30/2015,691.890015,695.48999,686.380005,689.070007,689.070007,3519000,0,0.25,0.75
12/31/2015,686.080017,687.75,675.890015,675.890015,675.890015,3749600,0.090909091,0.181818182,0.727272727
1/4/2016,656.289978,657.719971,627.51001,636.98999,636.98999,9314500,0.333333333,0.333333333,0.333333333
1/5/2016,646.859985,646.909973,627.650024,633.789978,633.789978,5822600,0.333333333,0.333333333,0.333333333
1/6/2016,622,639.789978,620.309998,632.650024,632.650024,5329200,0.333333333,0.333333333,0.333333333
1/7/2016,621.799988,630,605.210022,607.940002,607.940002,7074900,0.333333333,0.333333333,0.333333333
1/8/2016,619.659973,624.140015,606,607.049988,607.049988,5512900,0.333333333,0.333333333,0.333333333
1/11/2016,612.47998,619.849976,598.570007,617.73999,617.73999,4869200,0.5,0,0.5
1/12/2016,625.25,625.98999,612.23999,617.890015,617.890015,4724100,0.5,0.5,0
1/13/2016,620.880005,620.880005,579.159973,581.809998,581.809998,7655200,0.111111111,0.111111111,0.777777778
1/14/2016,580.25,602.25,569.880005,593,593,7238000,0.166666667,0.166666667,0.666666667
1/15/2016,572.23999,584.619995,565.299988,570.179993,570.179993,7784500,1,0,0
1/19/2016,577.090027,584,566.450012,574.47998,574.47998,4807200,0,0.5,0.5
1/20/2016,564.359985,578.450012,547.179993,571.77002,571.77002,7966400,0.125,0.25,0.625
1/21/2016,573.580017,588.809998,568.219971,575.02002,575.02002,4952200,0.1,0.4,0.5
1/22/2016,588.72998,600.099976,584.109985,596.380005,596.380005,5120100,0,0,1
1/25/2016,597.98999,608.5,594.559998,596.530029,596.530029,4396100,0.333333333,0.333333333,0.333333333
1/26/2016,603.450012,604.5,590.380005,601.25,601.25,3743200,0.333333333,0.333333333,0.333333333
1/27/2016,601.98999,603.390015,578.780029,583.349976,583.349976,5152900,0.333333333,0.333333333,0.333333333
1/28/2016,608.369995,638.059998,597.549988,635.349976,635.349976,14015200,0.333333333,0.333333333,0.333333333
1/29/2016,571.97998,593,570,587,587,14677600,0.333333333,0.333333333,0.333333333
2/1/2016,578.150024,581.799988,570.309998,574.809998,574.809998,6355100,0.333333333,0.333333333,0.333333333
2/2/2016,570,571.559998,550.090027,552.099976,552.099976,6312000,0.333333333,0.333333333,0.333333333
2/3/2016,553.5,556,521.900024,531.070007,531.070007,10048700,0.333333333,0.333333333,0.333333333
2/4/2016,525,538.98999,519.219971,536.26001,536.26001,6176600,0.333333333,0.333333333,0.333333333
2/5/2016,529.280029,529.450012,499.190002,502.130005,502.130005,9708900,0.333333333,0.333333333,0.333333333
2/8/2016,486.470001,493.5,475.209991,488.100006,488.100006,9825500,0.333333333,0.333333333,0.333333333
2/9/2016,478.01001,498.380005,474,482.070007,482.070007,7045900,0.333333333,0.333333333,0.333333333
2/10/2016,491.76001,504.660004,486,490.480011,490.480011,6786200,0.25,0,0.75
2/11/2016,491.170013,509.299988,484,503.820007,503.820007,7397400,0,0.5,0.5
2/12/2016,510.700012,516.75,501.48999,507.079987,507.079987,5384800,0,0.333333333,0.666666667
2/16/2016,519.47998,524.450012,511.660004,521.099976,521.099976,5118500,0,0,1
2/17/2016,528.73999,537.47998,519.390015,534.099976,534.099976,4824000,0.2,0,0.8
2/18/2016,541.190002,541.200012,523.72998,525,525,4735000,0.2,0,0.8
2/19/2016,520.710022,535.950012,515.349976,534.900024,534.900024,4974700,0,0,1
2/22/2016,542.200012,560.650024,541.080017,559.5,559.5,5566600,0,0,1
2/23/2016,555.549988,556.909973,545.330017,552.940002,552.940002,4050800,0.333333333,0.333333333,0.333333333
2/24/2016,545.75,554.27002,533.150024,554.039978,554.039978,6231700,0,0.05,0.95
2/25/2016,555.52002,559.390015,545.289978,555.150024,555.150024,4510500,0,0,1
2/26/2016,560.119995,562.5,553.169983,555.22998,555.22998,4877000,0,0,1
2/29/2016,554,564.809998,552.51001,552.52002,552.52002,4145400,0.333333333,0.333333333,0.333333333
3/1/2016,556.289978,579.25,556,579.039978,579.039978,5038500,0.333333333,0.333333333,0.333333333
3/2/2016,581.75,585,573.700012,580.210022,580.210022,4582200,0.333333333,0.333333333,0.333333333
3/3/2016,577.960022,579.869995,573.109985,577.48999,577.48999,2736700,0.333333333,0.333333333,0.333333333
3/4/2016,581.070007,581.400024,571.070007,575.140015,575.140015,3416500,0.333333333,0.333333333,0.333333333
3/7/2016,573.539978,573.630005,555.549988,562.799988,562.799988,4926900,0.333333333,0.333333333,0.333333333
3/8/2016,557.869995,571.349976,554.73999,560.26001,560.26001,4730000,0.333333333,0.333333333,0.333333333
3/9/2016,559.559998,560.349976,550.130005,559.469971,559.469971,4377300,0.333333333,0.333333333,0.333333333
3/10/2016,566.73999,567,547.900024,558.929993,558.929993,3914300,0.333333333,0.333333333,0.333333333
3/11/2016,566.950012,570.059998,562.72998,569.609985,569.609985,3771300,0,0,1
3/14/2016,567,576.890015,563.049988,573.369995,573.369995,3454200,0,0,1
3/15/2016,571,581.52002,567,577.02002,577.02002,3876800,0,1,0
3/16/2016,576.640015,581.320007,571.140015,574.27002,574.27002,3537700,0,0,1
3/17/2016,569.51001,571.400024,555.01001,559.440002,559.440002,5928100,0,0,1
3/18/2016,560.940002,562.330017,546.090027,552.080017,552.080017,7296900,0,0.25,0.75
3/21/2016,548.909973,555.23999,538.580017,553.97998,553.97998,5155700,0,0.25,0.75
3/22/2016,545.109985,562.76001,545.049988,560.47998,560.47998,4000600,0,0,1
3/23/2016,561,572.47998,558.099976,569.630005,569.630005,3983700,0.166666667,0,0.833333333
3/24/2016,567.109985,583.549988,567.080017,582.950012,582.950012,5185500,0,0,1
3/28/2016,584.400024,584.75,575.559998,579.869995,579.869995,3121500,0,0,1
3/29/2016,580.150024,595.849976,576.5,593.859985,593.859985,4167100,0,0.4,0.6
3/30/2016,596.710022,603.23999,595,598.690002,598.690002,3890500,0,0,1
3/31/2016,599.280029,600.75,592.210022,593.640015,593.640015,2681800,0,0,1
4/1/2016,590.48999,599.030029,588.299988,598.5,598.5,2917400,0.333333333,0.333333333,0.333333333
4/4/2016,599,599.5,590.549988,593.190002,593.190002,2470800,0.333333333,0.333333333,0.333333333
4/5/2016,590.77002,593.469971,585.25,586.140015,586.140015,2308900,0.333333333,0.333333333,0.333333333
4/6/2016,587.52002,602.390015,587.5,602.080017,602.080017,2833500,0.333333333,0.333333333,0.333333333
