Date,Open,High,Low,Close,Adj Close,Volume,ups and down
1/26/2016,603.450012,604.5,590.380005,601.25,601.25,3743200,4.719971
1/27/2016,601.98999,603.390015,578.780029,583.349976,583.349976,5152900,-17.900024
1/28/2016,608.369995,638.059998,597.549988,635.349976,635.349976,14015200,52
1/29/2016,571.97998,593,570,587,587,14677600,-48.349976
2/1/2016,578.150024,581.799988,570.309998,574.809998,574.809998,6355100,-12.190002
2/2/2016,570,571.559998,550.090027,552.099976,552.099976,6312000,-22.710022
2/3/2016,553.5,556,521.900024,531.070007,531.070007,10048700,-21.029969
2/4/2016,525,538.98999,519.219971,536.26001,536.26001,6176600,5.190003
2/5/2016,529.280029,529.450012,499.190002,502.130005,502.130005,9708900,-34.130005
2/8/2016,486.470001,493.5,475.209991,488.100006,488.100006,9825500,-14.029999
2/9/2016,478.01001,498.380005,474,482.070007,482.070007,7045900,-6.029999
2/10/2016,491.76001,504.660004,486,490.480011,490.480011,6786200,8.410004
2/11/2016,491.170013,509.299988,484,503.820007,503.820007,7397400,13.339996
2/12/2016,510.700012,516.75,501.48999,507.079987,507.079987,5384800,3.25998
2/16/2016,519.47998,524.450012,511.660004,521.099976,521.099976,5118500,14.019989
2/17/2016,528.73999,537.47998,519.390015,534.099976,534.099976,4824000,13
2/18/2016,541.190002,541.200012,523.72998,525,525,4735000,-9.099976
2/19/2016,520.710022,535.950012,515.349976,534.900024,534.900024,4974700,9.900024
2/22/2016,542.200012,560.650024,541.080017,559.5,559.5,5566600,24.599976
2/23/2016,555.549988,556.909973,545.330017,552.940002,552.940002,4050800,-6.559998
2/24/2016,545.75,554.27002,533.150024,554.039978,554.039978,6231700,1.099976
2/25/2016,555.52002,559.390015,545.289978,555.150024,555.150024,4510500,1.110046
2/26/2016,560.119995,562.5,553.169983,555.22998,555.22998,4877000,0.079956
2/29/2016,554,564.809998,552.51001,552.52002,552.52002,4145400,-2.70996
3/1/2016,556.289978,579.25,556,579.039978,579.039978,5038500,26.519958
3/2/2016,581.75,585,573.700012,580.210022,580.210022,4582200,1.170044
