4/27/2015,0.0,0.0,1.0
4/28/2015,0.0,0.125,0.875
5/07/2015,0.0,0.0,1.0
8/05/2015,0.0,0.5,0.5
8/06/2015,0.0,0.0,1.0
8/07/2015,0.3333333333333333,0.3333333333333333,0.3333333333333333
8/08/2015,0.3333333333333333,0.0,0.6666666666666666
8/09/2015,0.25,0.0,0.75
8/10/2015,0.2857142857142857,0.2857142857142857,0.42857142857142855
8/11/2015,0.25,0.0,0.75
8/12/2015,0.0,0.0,1.0
8/13/2015,0.0,0.0,1.0
8/14/2015,0.0,0.0,1.0
5/08/2015,0.0,0.0,1.0
8/15/2015,0.3333333333333333,0.6666666666666666,0.0
8/16/2015,0.0,0.5,0.5
8/17/2015,0.0,0.0,1.0
8/18/2015,0.1111111111111111,0.0,0.8888888888888888
8/19/2015,0.0,0.0,1.0
8/20/2015,0.13333333333333333,0.06666666666666667,0.8
8/21/2015,0.1111111111111111,0.1111111111111111,0.7777777777777778
8/22/2015,0.3333333333333333,0.3333333333333333,0.3333333333333333
8/23/2015,0.6666666666666666,0.0,0.3333333333333333
8/24/2015,0.0,0.0,1.0
5/09/2015,0.0,0.0,1.0
8/25/2015,0.0,0.0,1.0
8/26/2015,0.0,0.0,1.0
8/27/2015,0.0,1.0,0.0
8/28/2015,0.0,0.0,1.0
8/29/2015,0.0,0.0,1.0
8/30/2015,0.6666666666666666,0.0,0.3333333333333333
8/31/2015,0.25,0.0,0.75
9/01/2015,0.0,0.0,1.0
9/02/2015,0.0,0.5,0.5
9/03/2015,0.0,0.0,1.0
5/10/2015,0.14285714285714285,0.14285714285714285,0.7142857142857143
9/04/2015,0.0,0.0,1.0
9/05/2015,0.25,0.5,0.25
9/06/2015,0.0,1.0,0.0
9/07/2015,0.0,0.0,1.0
9/08/2015,0.0,0.0,1.0
9/09/2015,0.3333333333333333,0.0,0.6666666666666666
9/10/2015,0.5,0.0,0.5
9/11/2015,0.0,0.2,0.8
9/12/2015,0.0,0.0,1.0
9/13/2015,0.2857142857142857,0.0,0.7142857142857143
5/11/2015,0.16666666666666666,0.0,0.8333333333333334
9/14/2015,0.0,0.0,1.0
9/15/2015,0.0,0.0,1.0
9/16/2015,0.0,0.0,1.0
9/17/2015,0.5,0.0,0.5
9/18/2015,0.3333333333333333,0.3333333333333333,0.3333333333333333
9/19/2015,0.0,0.25,0.75
9/20/2015,0.2857142857142857,0.42857142857142855,0.2857142857142857
9/21/2015,0.0,0.3333333333333333,0.6666666666666666
9/22/2015,0.3333333333333333,0.0,0.6666666666666666
9/23/2015,0.0,0.0,1.0
5/12/2015,0.0,0.0,1.0
9/24/2015,0.0,0.0,1.0
9/25/2015,0.1111111111111111,0.1111111111111111,0.7777777777777778
9/26/2015,0.25,0.0,0.75
9/27/2015,0.0,0.0,1.0
9/28/2015,0.0,0.0,1.0
9/29/2015,0.5,0.0,0.5
9/30/2015,0.0,0.0,1.0
10/01/2015,0.0,0.0,1.0
10/02/2015,0.25,0.0,0.75
10/03/2015,0.2,0.0,0.8
5/13/2015,0.0,0.0,1.0
10/04/2015,0.3333333333333333,0.3333333333333333,0.3333333333333333
10/05/2015,0.0,0.0,1.0
10/06/2015,0.0,0.0,1.0
10/07/2015,0.0,0.0,1.0
10/08/2015,0.0,0.5,0.5
10/09/2015,0.0,0.2857142857142857,0.7142857142857143
10/10/2015,0.0,0.0,1.0
10/11/2015,0.2,0.2,0.6
10/12/2015,0.25,0.0,0.75
10/13/2015,0.0,0.0,1.0
5/14/2015,0.0,0.0,1.0
10/14/2015,0.5,0.0,0.5
10/15/2015,0.0,0.0,1.0
10/16/2015,0.14285714285714285,0.0,0.8571428571428571
10/17/2015,0.0,0.0,1.0
10/18/2015,0.3333333333333333,0.3333333333333333,0.3333333333333333
