Date,Open,High,Low,Close,Adj Close,Volume,pos,neg,neu
4/24/2015,130.490005,130.630005,129.229996,130.279999,121.46066299999998,44525900,0.3333333333333333,0.3333333333333333,0.3333333333333333
4/27/2015,132.309998,133.130005,131.149994,132.649994,123.670227,96954200,0.0,0.0,1.0
4/28/2015,134.46000700000002,134.53999299999998,129.570007,130.559998,121.721718,118924000,0.0,0.125,0.875
4/29/2015,130.16000400000001,131.58999599999999,128.300003,128.639999,119.93168600000001,63386100,0.25,0.25,0.5
4/30/2015,128.639999,128.639999,124.58000200000001,125.150002,116.67795600000001,83195400,0.0,0.0,1.0
5/1/2015,126.099998,130.130005,125.300003,128.949997,120.220688,58512600,0.3333333333333333,0.3333333333333333,0.3333333333333333
5/4/2015,129.5,130.570007,128.259995,128.699997,119.987633,50988300,0.3333333333333333,0.3333333333333333,0.3333333333333333
5/5/2015,128.149994,128.449997,125.779999,125.800003,117.283951,49271400,0.3333333333333333,0.3333333333333333,0.3333333333333333
5/6/2015,126.559998,126.75,123.360001,125.010002,116.54742399999999,72141000,0.3333333333333333,0.3333333333333333,0.3333333333333333
5/7/2015,124.769997,126.08000200000001,124.019997,125.260002,117.268303,43940900,0.3333333333333333,0.3333333333333333,0.3333333333333333
5/8/2015,126.68,127.620003,126.110001,127.620003,119.477737,55550400,0.3333333333333333,0.3333333333333333,0.3333333333333333
5/11/2015,127.389999,127.559998,125.629997,126.32,118.260674,42035800,0.16666666666666666,0.0,0.8333333333333334
5/12/2015,125.599998,126.879997,124.82,125.870003,117.839386,48160000,0.0,0.0,1.0
5/13/2015,126.150002,127.190002,125.870003,126.010002,117.970436,34694200,0.0,0.0,1.0
5/14/2015,127.410004,128.949997,127.160004,128.949997,120.72287,45203500,0.0,0.0,1.0
5/15/2015,129.070007,129.490005,128.21000700000002,128.770004,120.55435200000001,38208000,0.2857142857142857,0.2857142857142857,0.42857142857142855
5/18/2015,128.380005,130.720001,128.360001,130.190002,121.883774,50882900,0.0,1.0,0.0
5/19/2015,130.690002,130.880005,129.639999,130.070007,121.771431,44633200,0.0,0.0,1.0
5/20/2015,130.0,130.979996,129.33999599999999,130.059998,121.762047,36454900,0.3333333333333333,0.3333333333333333,0.3333333333333333
5/21/2015,130.070007,131.630005,129.830002,131.389999,123.007195,39730400,0.5,0.0,0.5
5/22/2015,131.600006,132.970001,131.399994,132.53999299999998,124.083832,45596000,0.3333333333333333,0.0,0.6666666666666666
5/26/2015,132.600006,132.91000400000001,129.119995,129.619995,121.350128,70697600,0.0,0.0,1.0
5/27/2015,130.33999599999999,132.259995,130.050003,132.03999299999998,123.615738,45833200,0.0,0.0,1.0
5/28/2015,131.860001,131.949997,131.100006,131.779999,123.37229199999999,30733300,0.3333333333333333,0.0,0.6666666666666666
